,REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,PortionOfYear,YearWPortion
235,National,X,2002,14,1.99355,1.1937,397,X,449,692,X,117,1655,575,138645,0.2641509433962264,2002.2641509433963
236,National,X,2002,15,1.37168,0.895415,327,X,292,467,X,83,1169,551,130554,0.2830188679245283,2002.2830188679245
237,National,X,2002,16,1.27033,0.817901,247,X,262,442,X,67,1018,523,124465,0.3018867924528302,2002.301886792453
238,National,X,2002,17,0.999331,0.705896,235,X,155,389,X,51,830,504,117581,0.32075471698113206,2002.3207547169811
239,National,X,2002,18,1.172,0.611215,209,X,147,269,X,47,672,475,109945,0.33962264150943394,2002.3396226415093
240,National,X,2002,19,1.03472,0.630622,169,X,156,302,X,46,673,458,106720,0.3584905660377358,2002.3584905660377
241,National,X,2002,20,0.703599,0.573579,159,X,142,236,X,39,576,449,100422,0.37735849056603776,2002.377358490566
242,National,X,2002,21,0.0,0.0,0,0,0,0,0,0,0,0,0,0.39622641509433965,2002.3962264150944
243,National,X,2002,22,0.0,0.0,0,0,0,0,0,0,0,0,0,0.41509433962264153,2002.4150943396226
244,National,X,2002,23,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4339622641509434,2002.433962264151
245,National,X,2002,24,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4528301886792453,2002.4528301886792
246,National,X,2002,25,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4716981132075472,2002.4716981132076
247,National,X,2002,26,0.0,0.0,0,0,0,0,0,0,0,0,0,0.49056603773584906,2002.4905660377358
248,National,X,2002,27,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5094339622641509,2002.5094339622642
249,National,X,2002,28,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5283018867924528,2002.5283018867924
250,National,X,2002,29,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5471698113207547,2002.5471698113208
251,National,X,2002,30,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5660377358490566,2002.566037735849
252,National,X,2002,31,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5849056603773585,2002.5849056603774
253,National,X,2002,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6037735849056604,2002.6037735849056
254,National,X,2002,33,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6226415094339622,2002.622641509434
255,National,X,2002,34,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6415094339622641,2002.6415094339623
256,National,X,2002,35,0.0,0.0,0,0,0,0,0,0,0,0,0,0.660377358490566,2002.6603773584907
257,National,X,2002,36,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6792452830188679,2002.6792452830189
258,National,X,2002,37,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6981132075471698,2002.698113207547
259,National,X,2002,38,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7169811320754716,2002.7169811320755
260,National,X,2002,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7358490566037735,2002.7358490566037
261,National,X,2002,40,1.22262,1.16668,582,X,524,805,X,149,2060,754,176569,0.7547169811320755,2002.754716981132
262,National,X,2002,41,1.33344,1.2165,683,X,585,872,X,127,2267,785,186355,0.7735849056603774,2002.7735849056603
263,National,X,2002,42,1.31929,1.13057,642,X,543,878,X,113,2176,831,192469,0.7924528301886793,2002.7924528301887
264,National,X,2002,43,1.49484,1.2524600000000001,728,X,672,1045,X,154,2599,863,207512,0.8113207547169812,2002.811320754717
265,National,X,2002,44,1.47195,1.30237,823,X,741,1189,X,154,2907,909,223208,0.8301886792452831,2002.8301886792453
266,National,X,2002,45,1.58094,1.40551,887,X,886,1272,X,180,3225,930,229454,0.8490566037735849,2002.8490566037735
267,National,X,2002,46,1.4942600000000001,1.38437,851,X,898,1173,X,175,3097,923,223712,0.8679245283018868,2002.867924528302
268,National,X,2002,47,1.4056899999999999,1.3256299999999999,802,X,817,1166,X,182,2967,922,223818,0.8867924528301887,2002.8867924528302
269,National,X,2002,48,1.6141,1.43475,834,X,711,978,X,186,2709,918,188814,0.9056603773584906,2002.9056603773586
270,National,X,2002,49,1.45967,1.25433,857,X,869,1117,X,206,3049,937,243078,0.9245283018867925,2002.9245283018868
271,National,X,2002,50,1.59896,1.25757,804,X,792,1179,X,182,2957,928,235136,0.9433962264150944,2002.9433962264152
272,National,X,2002,51,2.16697,1.58017,951,X,849,1404,X,212,3416,908,216179,0.9622641509433962,2002.9622641509434
273,National,X,2002,52,2.57842,1.9800799999999998,915,X,828,937,X,177,2857,865,144287,0.9811320754716981,2002.9811320754718
274,National,X,2003,1,2.38636,1.90428,1028,X,962,1019,X,251,3260,879,171193,0.018867924528301886,2003.0188679245282
275,National,X,2003,2,1.7362099999999998,1.5901,1068,X,1091,1296,X,274,3729,926,234513,0.03773584905660377,2003.0377358490566
276,National,X,2003,3,2.06296,1.81559,1154,X,1011,1798,X,241,4204,902,231550,0.05660377358490566,2003.0566037735848
277,National,X,2003,4,2.58113,2.4180099999999998,1373,X,1104,2998,X,221,5696,927,235566,0.07547169811320754,2003.0754716981132
278,National,X,2003,5,2.93909,2.86635,1411,X,1322,4064,X,282,7079,884,246969,0.09433962264150944,2003.0943396226414
279,National,X,2003,6,3.22539,3.16662,1606,X,1421,4447,X,308,7782,889,245751,0.11320754716981132,2003.1132075471698
280,National,X,2003,7,3.06982,3.0155,1568,X,1566,4224,X,291,7649,903,253656,0.1320754716981132,2003.132075471698
281,National,X,2003,8,3.20044,2.9978,1694,X,1537,3689,X,308,7228,871,241110,0.1509433962264151,2003.1509433962265
282,National,X,2003,9,2.44888,2.31957,1336,X,1400,2583,X,287,5606,857,241683,0.16981132075471697,2003.1698113207547
283,National,X,2003,10,2.1344,1.94707,1015,X,1085,2103,X,247,4450,839,228549,0.18867924528301888,2003.188679245283
284,National,X,2003,11,1.9986599999999999,1.72985,880,X,987,1669,X,274,3810,835,220250,0.20754716981132076,2003.2075471698113
285,National,X,2003,12,1.93849,1.51837,737,X,773,1321,X,156,2987,795,196724,0.22641509433962265,2003.2264150943397
286,National,X,2003,13,1.41293,1.2261600000000001,624,X,640,1016,X,159,2439,775,198913,0.24528301886792453,2003.245283018868
287,National,X,2003,14,1.23472,1.05433,506,X,541,846,X,135,2028,741,192349,0.2641509433962264,2003.2641509433963
288,National,X,2003,15,1.20005,1.07108,569,X,551,799,X,163,2082,735,194383,0.2830188679245283,2003.2830188679245
289,National,X,2003,16,0.910135,0.8261200000000001,440,X,382,539,X,106,1467,669,177577,0.3018867924528302,2003.301886792453
290,National,X,2003,17,0.932265,0.8205049999999999,429,X,394,508,X,114,1445,682,176111,0.32075471698113206,2003.3207547169811
291,National,X,2003,18,0.692175,0.630846,275,X,272,444,X,84,1075,655,170406,0.33962264150943394,2003.3396226415093
292,National,X,2003,19,0.6694060000000001,0.63935,215,X,245,471,X,74,1005,613,157191,0.3584905660377358,2003.3584905660377
293,National,X,2003,20,0.727705,0.586609,248,X,235,283,X,70,836,547,142514,0.37735849056603776,2003.377358490566
294,National,X,2003,21,0.717701,0.7730239999999999,264,X,169,262,X,45,740,406,95728,0.39622641509433965,2003.3962264150944
295,National,X,2003,22,0.7893939999999999,0.790743,213,X,179,205,X,44,641,393,81063,0.41509433962264153,2003.4150943396226
296,National,X,2003,23,0.722129,0.711847,201,X,133,195,X,34,563,344,79090,0.4339622641509434,2003.433962264151
297,National,X,2003,24,0.591326,0.794637,198,X,180,187,X,55,620,341,78023,0.4528301886792453,2003.4528301886792
298,National,X,2003,25,0.52307,0.586604,139,X,127,123,X,34,423,322,72110,0.4716981132075472,2003.4716981132076
299,National,X,2003,26,0.45023599999999997,0.6159819999999999,122,X,163,124,X,32,441,322,71593,0.49056603773584906,2003.4905660377358
300,National,X,2003,27,0.397421,0.49150699999999997,109,X,94,91,X,24,318,310,64699,0.5094339622641509,2003.5094339622642
301,National,X,2003,28,0.44800200000000007,0.604341,137,X,120,141,X,43,441,308,72972,0.5283018867924528,2003.5283018867924
302,National,X,2003,29,0.474767,0.524478,98,X,116,98,X,53,365,301,69593,0.5471698113207547,2003.5471698113208
303,National,X,2003,30,0.453251,0.590692,112,X,121,139,X,48,420,302,71103,0.5660377358490566,2003.566037735849
304,National,X,2003,31,0.35215799999999997,0.505135,100,X,102,120,X,39,361,290,71466,0.5849056603773585,2003.5849056603774
305,National,X,2003,32,0.5253220000000001,0.634271,136,X,136,125,X,46,443,295,69844,0.6037735849056604,2003.6037735849056
306,National,X,2003,33,0.492991,0.610118,120,X,133,131,X,37,421,283,69003,0.6226415094339622,2003.622641509434
307,National,X,2003,34,0.542728,0.641227,159,X,120,144,X,27,450,277,70178,0.6415094339622641,2003.6415094339623
308,National,X,2003,35,0.49034700000000003,0.661429,166,X,112,155,X,30,463,276,70000,0.660377358490566,2003.6603773584907
309,National,X,2003,36,0.7359140000000001,0.7926810000000001,177,X,124,182,X,36,519,271,65474,0.6792452830188679,2003.6792452830189
310,National,X,2003,37,0.581771,0.639059,145,X,122,184,X,24,475,267,74328,0.6981132075471698,2003.698113207547
311,National,X,2003,38,0.654162,0.636732,136,X,116,183,X,26,461,264,72401,0.7169811320754716,2003.7169811320755
312,National,X,2003,39,0.749504,0.747829,135,X,143,221,X,34,533,268,71273,0.7358490566037735,2003.7358490566037
313,National,X,2003,40,0.884021,0.960873,808,X,607,881,X,146,2442,830,254144,0.7547169811320755,2003.754716981132
314,National,X,2003,41,1.02773,1.04325,913,X,696,1132,X,191,2932,931,281045,0.7735849056603774,2003.7735849056603
315,National,X,2003,42,1.28296,1.0545,878,X,811,1147,X,195,3031,974,287436,0.7924528301886793,2003.7924528301887
316,National,X,2003,43,1.32661,1.1123100000000001,1006,X,884,1369,X,216,3475,1007,312412,0.8113207547169812,2003.811320754717
317,National,X,2003,44,1.7730400000000002,1.4127399999999999,1207,X,1127,2080,X,276,4690,1074,331980,0.8301886792452831,2003.8301886792453
318,National,X,2003,45,2.43814,1.7270299999999998,1542,X,1249,2735,X,264,5790,1111,335258,0.8490566037735849,2003.8490566037735
319,National,X,2003,46,2.72605,2.407,2185,X,1757,4133,X,310,8385,1141,348359,0.8679245283018868,2003.867924528302
320,National,X,2003,47,3.7319199999999997,3.10962,2561,X,2425,5684,X,471,11141,1129,358275,0.8867924528301887,2003.8867924528302
321,National,X,2003,48,4.54894,4.30779,3247,X,2890,4933,X,672,11742,1118,272576,0.9056603773584906,2003.9056603773586
322,National,X,2003,49,5.3990599999999995,4.8303,4734,X,5330,7817,X,1067,18948,1189,392274,0.9245283018867925,2003.9245283018868
323,National,X,2003,50,7.38735,6.42905,6620,X,5573,11550,X,1219,24962,1173,388269,0.9433962264150944,2003.9433962264152
324,National,X,2003,51,7.48097,6.8673399999999996,6434,X,5906,9851,X,1508,23699,1148,345097,0.9622641509433962,2003.9622641509434
325,National,X,2003,52,7.6279699999999995,7.064960000000001,5336,X,4517,5231,X,1331,16415,1122,232344,0.9811320754716981,2003.9811320754718
326,National,X,2003,53,5.14051,4.55115,3391,X,3827,2894,X,1220,11332,1139,248992,1.0,2004.0
327,National,X,2004,1,2.89129,2.41833,1930,X,2605,2299,X,768,7602,1160,314349,0.018867924528301886,2004.0188679245282
328,National,X,2004,2,2.10429,1.80906,1679,X,1586,1857,X,461,5583,1141,308614,0.03773584905660377,2004.0377358490566
329,National,X,2004,3,1.8869599999999997,1.71202,1721,X,1276,1604,X,360,4961,1084,289774,0.05660377358490566,2004.0566037735848
330,National,X,2004,4,1.7766,1.5425,1487,X,1067,1543,X,339,4436,1071,287586,0.07547169811320754,2004.0754716981132
331,National,X,2004,5,1.46001,1.43787,1454,X,1047,1448,X,302,4251,1054,295646,0.09433962264150944,2004.0943396226414
332,National,X,2004,6,1.3778700000000002,1.32427,1420,X,889,1297,X,218,3824,986,288762,0.11320754716981132,2004.1132075471698
333,National,X,2004,7,1.30532,1.30726,1301,X,876,1255,X,259,3691,1004,282347,0.1320754716981132,2004.132075471698
334,National,X,2004,8,1.08691,1.03698,956,X,719,1038,X,203,2916,948,281202,0.1509433962264151,2004.1509433962265
335,National,X,2004,9,0.9918879999999999,1.01032,925,X,682,910,X,227,2744,894,271597,0.16981132075471697,2004.1698113207547
336,National,X,2004,10,1.02765,1.05249,878,X,764,888,X,178,2708,897,257294,0.18867924528301888,2004.188679245283
337,National,X,2004,11,1.0579,1.02009,730,X,756,826,X,175,2487,849,243802,0.20754716981132076,2004.2075471698113
338,National,X,2004,12,0.849361,0.9244190000000001,760,X,628,733,X,179,2300,859,248805,0.22641509433962265,2004.2264150943397
339,National,X,2004,13,0.7471270000000001,0.7906449999999999,610,X,495,611,X,142,1858,828,234998,0.24528301886792453,2004.245283018868
340,National,X,2004,14,0.661708,0.80261,583,X,440,566,X,116,1705,774,212432,0.2641509433962264,2004.2641509433963
341,National,X,2004,15,0.6795140000000001,0.8361299999999999,545,X,500,573,X,131,1749,755,209178,0.2830188679245283,2004.2830188679245
342,National,X,2004,16,0.633071,0.7924359999999999,501,X,461,511,X,142,1615,679,203802,0.3018867924528302,2004.301886792453
343,National,X,2004,17,0.569894,0.683588,470,X,349,404,X,108,1331,658,194708,0.32075471698113206,2004.3207547169811
344,National,X,2004,18,0.591357,0.757452,435,X,383,491,X,85,1394,629,184038,0.33962264150943394,2004.3396226415093
345,National,X,2004,19,0.589044,0.7885850000000001,449,X,361,443,X,74,1327,599,168276,0.3584905660377358,2004.3584905660377
346,National,X,2004,20,0.6786399999999999,0.812171,451,X,337,380,X,94,1262,553,155386,0.37735849056603776,2004.377358490566
347,National,X,2004,21,0.637558,0.804463,375,X,280,349,X,66,1070,463,133008,0.39622641509433965,2004.3962264150944
348,National,X,2004,22,0.8133090000000001,0.8777010000000001,391,X,289,308,X,73,1061,452,120884,0.41509433962264153,2004.4150943396226
349,National,X,2004,23,0.834551,0.741453,355,X,257,309,X,66,987,443,133117,0.4339622641509434,2004.433962264151
350,National,X,2004,24,0.616174,0.661022,307,X,258,240,X,46,851,426,128740,0.4528301886792453,2004.4528301886792
351,National,X,2004,25,0.513286,0.715109,277,X,245,284,X,81,887,423,124037,0.4716981132075472,2004.4716981132076
352,National,X,2004,26,0.351881,0.562241,238,X,215,183,X,62,698,408,124146,0.49056603773584906,2004.4905660377358
353,National,X,2004,27,0.542621,0.786808,233,X,210,205,X,62,710,381,90238,0.5094339622641509,2004.5094339622642
354,National,X,2004,28,0.581036,0.860658,249,X,227,280,X,80,836,378,97135,0.5283018867924528,2004.5283018867924
355,National,X,2004,29,0.495486,0.689944,259,X,162,200,X,38,659,370,95515,0.5471698113207547,2004.5471698113208
356,National,X,2004,30,0.6120899999999999,0.779691,260,X,189,230,X,40,719,363,92216,0.5660377358490566,2004.566037735849
357,National,X,2004,31,0.5314909999999999,0.6281439999999999,213,X,225,235,X,60,733,345,116693,0.5849056603773585,2004.5849056603774
358,National,X,2004,32,0.519987,0.902459,243,X,247,256,X,63,809,334,89644,0.6037735849056604,2004.6037735849056
359,National,X,2004,33,0.574476,0.806443,256,X,200,256,X,58,770,335,95481,0.6226415094339622,2004.622641509434
360,National,X,2004,34,0.663175,0.8748879999999999,259,X,231,265,X,44,799,333,91326,0.6415094339622641,2004.6415094339623
361,National,X,2004,35,0.614691,0.9932129999999999,279,X,252,358,X,71,960,326,96656,0.660377358490566,2004.6603773584907
362,National,X,2004,36,0.6568229999999999,0.876141,281,X,263,309,X,60,913,337,104207,0.6792452830188679,2004.6792452830189
363,National,X,2004,37,0.723016,0.948092,342,X,299,413,X,68,1122,341,118343,0.6981132075471698,2004.698113207547
364,National,X,2004,38,0.6918569999999999,0.9269430000000001,322,X,268,416,X,83,1089,336,117483,0.7169811320754716,2004.7169811320755
365,National,X,2004,39,0.782758,0.971643,333,X,319,382,X,82,1116,364,114857,0.7358490566037735,2004.7358490566037
366,National,X,2004,40,0.982275,0.897159,877,X,853,1256,X,185,3171,1176,353449,0.7547169811320755,2004.754716981132
367,National,X,2004,41,1.01821,1.0224799999999998,1071,X,971,1373,X,216,3631,1187,355116,0.7735849056603774,2004.7735849056603
368,National,X,2004,42,1.1768,1.0629600000000001,1240,X,1019,1534,X,226,4019,1267,378094,0.7924528301886793,2004.7924528301887
369,National,X,2004,43,1.30121,1.14696,1190,X,1223,1671,X,285,4369,1293,380921,0.8113207547169812,2004.811320754717
370,National,X,2004,44,1.27746,1.20495,1327,X,1215,1718,X,291,4551,1302,377692,0.8301886792452831,2004.8301886792453
371,National,X,2004,45,1.4038700000000002,1.3051700000000002,1497,X,1279,1874,X,319,4969,1344,380718,0.8490566037735849,2004.8490566037735
372,National,X,2004,46,1.40301,1.2869899999999999,1531,X,1279,1874,X,299,4983,1336,387182,0.8679245283018868,2004.867924528302
373,National,X,2004,47,1.73975,1.5946799999999999,1490,X,1274,1678,X,271,4713,1341,295546,0.8867924528301887,2004.8867924528302
374,National,X,2004,48,1.56894,1.39714,1538,X,1434,2059,X,376,5407,1369,387004,0.9056603773584906,2004.9056603773586
375,National,X,2004,49,1.65927,1.4499600000000001,1551,X,1450,2052,X,375,5428,1346,374356,0.9245283018867925,2004.9245283018868
376,National,X,2004,50,1.8134099999999997,1.61745,1670,X,1643,2071,X,371,5755,1379,355806,0.9433962264150944,2004.9433962264152
377,National,X,2004,51,2.37626,2.19112,1856,X,1608,1807,X,418,5689,1288,259639,0.9622641509433962,2004.9622641509434
378,National,X,2004,52,2.77052,2.56649,2252,X,2413,1993,X,621,7279,1332,283617,0.9811320754716981,2004.9811320754718
379,National,X,2005,1,2.40064,2.17645,2010,X,2869,2450,X,712,8041,1383,369455,0.018867924528301886,2005.0188679245282
380,National,X,2005,2,2.54155,2.20171,2188,X,2542,2982,X,611,8323,1342,378024,0.03773584905660377,2005.0377358490566
381,National,X,2005,3,2.85871,2.53012,2199,X,2839,3682,X,608,9328,1348,368678,0.05660377358490566,2005.0566037735848
382,National,X,2005,4,3.5501099999999997,3.06524,2747,X,3586,5364,X,725,12422,1334,405254,0.07547169811320754,2005.0754716981132
383,National,X,2005,5,4.58591,3.98061,3086,X,4498,7650,X,958,16192,1303,406772,0.09433962264150944,2005.0943396226414
384,National,X,2005,6,5.05809,4.595680000000001,3626,X,5757,8854,X,1132,19369,1324,421461,0.11320754716981132,2005.1132075471698
385,National,X,2005,7,5.44151,4.75197,3834,X,6515,8400,X,1182,19931,1330,419426,0.1320754716981132,2005.132075471698
386,National,X,2005,8,4.4729,4.17962,3720,X,5125,6759,X,1026,16630,1280,397883,0.1509433962264151,2005.1509433962265
387,National,X,2005,9,3.6752,3.45359,2997,X,4058,5343,X,836,13234,1268,383196,0.16981132075471697,2005.1698113207547
388,National,X,2005,10,3.3353,3.15852,2728,X,3634,4494,X,745,11601,1227,367292,0.18867924528301888,2005.188679245283
389,National,X,2005,11,2.7622400000000003,2.6732,2416,X,2969,3513,X,604,9502,1185,355454,0.20754716981132076,2005.2075471698113
390,National,X,2005,12,2.46844,2.35161,2145,X,2434,2771,X,550,7900,1148,335940,0.22641509433962265,2005.2264150943397
391,National,X,2005,13,2.00081,1.8924299999999998,1827,X,1979,2133,X,390,6329,1103,334438,0.24528301886792453,2005.245283018868
392,National,X,2005,14,1.54319,1.5249,1422,X,1327,1737,X,330,4816,1048,315823,0.2641509433962264,2005.2641509433963
393,National,X,2005,15,1.50195,1.41134,1356,X,1169,1603,X,317,4445,1000,314948,0.2830188679245283,2005.2830188679245
394,National,X,2005,16,1.22918,1.25068,1096,X,954,1469,X,306,3825,978,305833,0.3018867924528302,2005.301886792453
395,National,X,2005,17,1.21854,1.20702,1117,X,894,1411,X,224,3646,971,302065,0.32075471698113206,2005.3207547169811
396,National,X,2005,18,1.15832,1.07895,903,X,762,1136,X,189,2990,923,277120,0.33962264150943394,2005.3396226415093
397,National,X,2005,19,1.249,1.14521,979,X,710,1115,X,208,3012,878,263009,0.3584905660377358,2005.3584905660377
398,National,X,2005,20,1.16888,1.06124,805,X,600,926,X,200,2531,825,238494,0.37735849056603776,2005.377358490566
399,National,X,2005,21,1.0788799999999998,1.0568,687,X,518,695,X,156,2056,687,194550,0.39622641509433965,2005.3962264150944
400,National,X,2005,22,1.23059,1.25193,693,X,568,678,X,160,2099,637,167661,0.41509433962264153,2005.4150943396226
401,National,X,2005,23,1.14747,1.01419,548,X,462,594,X,140,1744,603,171960,0.4339622641509434,2005.433962264151
402,National,X,2005,24,1.00254,1.04197,573,X,409,507,X,125,1614,582,154899,0.4528301886792453,2005.4528301886792
403,National,X,2005,25,0.957569,0.9540270000000001,580,X,431,507,X,110,1628,587,170645,0.4716981132075472,2005.4716981132076
404,National,X,2005,26,0.8948370000000001,0.8482299999999999,497,X,326,452,X,84,1359,550,160216,0.49056603773584906,2005.4905660377358
405,National,X,2005,27,0.798205,0.841872,426,X,313,390,X,69,1198,533,142302,0.5094339622641509,2005.5094339622642
406,National,X,2005,28,0.757812,0.7308939999999999,389,X,323,361,X,75,1148,524,157068,0.5283018867924528,2005.5283018867924
407,National,X,2005,29,0.8259629999999999,0.713432,333,X,303,364,X,68,1068,507,149699,0.5471698113207547,2005.5471698113208
408,National,X,2005,30,0.744927,0.6706770000000001,328,X,279,327,X,56,990,492,147612,0.5660377358490566,2005.566037735849
409,National,X,2005,31,0.787049,0.689278,331,X,267,326,X,58,982,488,142468,0.5849056603773585,2005.5849056603774
410,National,X,2005,32,0.684724,0.704929,319,X,297,350,X,57,1023,479,145121,0.6037735849056604,2005.6037735849056
411,National,X,2005,33,0.7473609999999999,0.615903,330,X,225,326,X,47,928,480,150673,0.6226415094339622,2005.622641509434
412,National,X,2005,34,0.673974,0.609426,292,X,265,311,X,54,922,428,151290,0.6415094339622641,2005.6415094339623
413,National,X,2005,35,0.869662,0.6802590000000001,342,X,273,367,X,51,1033,420,151854,0.660377358490566,2005.6603773584907
414,National,X,2005,36,0.8995290000000001,0.7754880000000001,338,X,264,396,X,63,1061,416,136817,0.6792452830188679,2005.6792452830189
415,National,X,2005,37,0.854635,0.6834210000000001,302,X,289,383,X,52,1026,408,150127,0.6981132075471698,2005.698113207547
416,National,X,2005,38,1.0112299999999999,0.781075,368,X,285,516,X,50,1219,419,156067,0.7169811320754716,2005.7169811320755
417,National,X,2005,39,0.977808,0.8069430000000001,381,X,276,484,X,63,1204,447,149205,0.7358490566037735,2005.7358490566037
418,National,X,2005,40,1.1777799999999998,1.07635,1172,X,924,1256,X,234,3586,1113,333164,0.7547169811320755,2005.754716981132
419,National,X,2005,41,1.21947,1.05869,1285,X,853,1247,X,197,3582,1160,338343,0.7735849056603774,2005.7735849056603
420,National,X,2005,42,1.3069,1.11523,1393,X,992,1525,X,212,4122,1216,369609,0.7924528301886793,2005.7924528301887
421,National,X,2005,43,1.33931,1.12381,1439,X,997,1599,X,213,4248,1237,377999,0.8113207547169812,2005.811320754717
